RECEIVER,SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1902,98:4F:EE:0D:0F:34,2020-06-23 12:59:15.863344,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-49
3bc2afc8-d924-472a-b617-8430d43f8aa3,1704,98:4F:EE:0D:11:53,2020-06-23 12:59:15.865343,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,656,98:4F:EE:0D:11:4C,2020-06-23 12:59:15.868345,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1950,98:4F:EE:0D:04:A4,2020-06-23 12:59:15.870344,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,2736,98:4F:EE:0D:11:4C,2020-06-23 12:59:15.873344,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,1985,98:4F:EE:0D:0E:C6,2020-06-23 12:59:16.258588,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
5e89115a-ea5b-4178-afbf-72413b17feb9,780,98:4F:EE:0D:04:8E,2020-06-23 12:59:16.261588,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1903,98:4F:EE:0D:11:4C,2020-06-23 12:59:16.263588,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-55
3bc2afc8-d924-472a-b617-8430d43f8aa3,1705,98:4F:EE:0D:11:4C,2020-06-23 12:59:16.266602,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,657,98:4F:EE:0D:11:53,2020-06-23 12:59:16.268592,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-48
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1951,98:4F:EE:0D:11:53,2020-06-23 12:59:16.271602,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-55
d8020ffa-6fb9-4478-97ed-61537a947f58,2737,98:4F:EE:0D:11:53,2020-06-23 12:59:16.273590,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-55
89b6d740-b228-47d7-af3d-19ba4e499957,1986,98:4F:EE:0D:0E:38,2020-06-23 12:59:16.276602,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,781,98:4F:EE:0D:11:53,2020-06-23 12:59:16.278604,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1904,98:4F:EE:0D:04:8E,2020-06-23 12:59:16.281604,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-54
3bc2afc8-d924-472a-b617-8430d43f8aa3,1706,98:4F:EE:0D:0F:34,2020-06-23 12:59:16.283603,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-45
fdf89eab-93b1-4655-882c-540ec651a1c8,658,98:4F:EE:0D:11:4C,2020-06-23 12:59:16.286603,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1952,98:4F:EE:0D:0F:34,2020-06-23 12:59:16.288603,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
d8020ffa-6fb9-4478-97ed-61537a947f58,2738,98:4F:EE:0D:04:8E,2020-06-23 12:59:16.290595,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,1987,98:4F:EE:0D:11:4C,2020-06-23 12:59:16.293593,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-48
5e89115a-ea5b-4178-afbf-72413b17feb9,782,98:4F:EE:0D:0E:C6,2020-06-23 12:59:16.295605,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1905,98:4F:EE:0D:0E:38,2020-06-23 12:59:16.298593,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-61
3bc2afc8-d924-472a-b617-8430d43f8aa3,1707,98:4F:EE:0D:04:A4,2020-06-23 12:59:16.300594,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-47
fdf89eab-93b1-4655-882c-540ec651a1c8,659,98:4F:EE:0D:0F:34,2020-06-23 12:59:16.303594,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1953,98:4F:EE:0D:0F:34,2020-06-23 12:59:16.305606,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-49
d8020ffa-6fb9-4478-97ed-61537a947f58,2739,98:4F:EE:0D:0E:38,2020-06-23 12:59:16.307609,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
89b6d740-b228-47d7-af3d-19ba4e499957,1988,98:4F:EE:0D:11:4C,2020-06-23 12:59:16.443251,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,783,98:4F:EE:0D:04:8E,2020-06-23 12:59:16.446251,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1906,98:4F:EE:0D:04:A4,2020-06-23 12:59:16.449251,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-52
3bc2afc8-d924-472a-b617-8430d43f8aa3,1708,98:4F:EE:0D:11:53,2020-06-23 12:59:16.451240,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-58
fdf89eab-93b1-4655-882c-540ec651a1c8,660,98:4F:EE:0D:04:A4,2020-06-23 12:59:16.454253,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-45
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1954,98:4F:EE:0D:11:4C,2020-06-23 12:59:16.456242,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,2740,98:4F:EE:0D:0E:C6,2020-06-23 12:59:16.459261,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,1989,98:4F:EE:0D:0E:38,2020-06-23 12:59:16.879151,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-47
5e89115a-ea5b-4178-afbf-72413b17feb9,784,98:4F:EE:0D:11:53,2020-06-23 12:59:16.881148,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-56
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1907,98:4F:EE:0D:0E:C6,2020-06-23 12:59:16.884156,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
3bc2afc8-d924-472a-b617-8430d43f8aa3,1709,98:4F:EE:0D:11:4C,2020-06-23 12:59:16.886146,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-56
fdf89eab-93b1-4655-882c-540ec651a1c8,661,98:4F:EE:0D:11:53,2020-06-23 12:59:16.889156,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-46
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1955,98:4F:EE:0D:04:A4,2020-06-23 12:59:16.891146,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,2741,98:4F:EE:0D:0F:34,2020-06-23 12:59:16.894145,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-45
89b6d740-b228-47d7-af3d-19ba4e499957,1990,98:4F:EE:0D:0E:38,2020-06-23 12:59:17.037005,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,785,98:4F:EE:0D:0E:38,2020-06-23 12:59:17.038994,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-58
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1908,98:4F:EE:0D:04:8E,2020-06-23 12:59:17.041996,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-57
3bc2afc8-d924-472a-b617-8430d43f8aa3,1710,98:4F:EE:0D:0E:C6,2020-06-23 12:59:17.044996,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-63
fdf89eab-93b1-4655-882c-540ec651a1c8,662,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.047995,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1956,98:4F:EE:0D:11:53,2020-06-23 12:59:17.050996,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-55
d8020ffa-6fb9-4478-97ed-61537a947f58,2742,98:4F:EE:0D:11:53,2020-06-23 12:59:17.052996,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
89b6d740-b228-47d7-af3d-19ba4e499957,1991,98:4F:EE:0D:04:A4,2020-06-23 12:59:17.055997,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-48
5e89115a-ea5b-4178-afbf-72413b17feb9,786,98:4F:EE:0D:0E:C6,2020-06-23 12:59:17.058997,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1909,98:4F:EE:0D:0F:34,2020-06-23 12:59:17.061996,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-46
3bc2afc8-d924-472a-b617-8430d43f8aa3,1711,98:4F:EE:0D:0F:34,2020-06-23 12:59:17.064999,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-46
fdf89eab-93b1-4655-882c-540ec651a1c8,663,98:4F:EE:0D:0F:34,2020-06-23 12:59:17.067998,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-45
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1957,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.071009,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,2743,98:4F:EE:0D:04:8E,2020-06-23 12:59:17.074010,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,1992,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.076021,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-45
5e89115a-ea5b-4178-afbf-72413b17feb9,787,98:4F:EE:0D:11:53,2020-06-23 12:59:17.079002,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-51
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1910,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.081008,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-50
3bc2afc8-d924-472a-b617-8430d43f8aa3,1712,98:4F:EE:0D:04:A4,2020-06-23 12:59:17.083998,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-47
fdf89eab-93b1-4655-882c-540ec651a1c8,664,98:4F:EE:0D:0F:34,2020-06-23 12:59:17.088998,89b6d740-b228-47d7-af3d-19ba4e499957,256,2fdf89eab-93b1-4655-882c-540ec651a1c8,722,98:4F:EE:0D:04:A4,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-45
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1958,98:4F:EE:0D:11:53,2020-06-23 12:59:17.091009,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-58
d8020ffa-6fb9-4478-97ed-61537a947f58,2744,98:4F:EE:0D:0E:38,2020-06-23 12:59:17.094011,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
89b6d740-b228-47d7-af3d-19ba4e499957,1993,98:4F:EE:0D:0E:C6,2020-06-23 12:59:17.352871,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
5e89115a-ea5b-4178-afbf-72413b17feb9,788,98:4F:EE:0D:04:8E,2020-06-23 12:59:17.355875,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1911,98:4F:EE:0D:04:8E,2020-06-23 12:59:17.357892,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-57
3bc2afc8-d924-472a-b617-8430d43f8aa3,1713,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.360870,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-58
fdf89eab-93b1-4655-882c-540ec651a1c8,723,98:4F:EE:0D:04:8E,2020-06-23 12:59:17.362883,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1959,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.365872,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,2745,98:4F:EE:0D:0E:C6,2020-06-23 12:59:17.368870,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,1994,98:4F:EE:0D:04:A4,2020-06-23 12:59:17.371880,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-50
5e89115a-ea5b-4178-afbf-72413b17feb9,789,98:4F:EE:0D:0E:38,2020-06-23 12:59:17.374883,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-58
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1912,98:4F:EE:0D:0E:C6,2020-06-23 12:59:17.377873,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
3bc2afc8-d924-472a-b617-8430d43f8aa3,1714,98:4F:EE:0D:11:53,2020-06-23 12:59:17.380889,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-58
fdf89eab-93b1-4655-882c-540ec651a1c8,724,98:4F:EE:0D:11:53,2020-06-23 12:59:17.383873,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-46
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1960,98:4F:EE:0D:11:53,2020-06-23 12:59:17.386897,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-55
d8020ffa-6fb9-4478-97ed-61537a947f58,2746,98:4F:EE:0D:0F:34,2020-06-23 12:59:17.389873,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-45
89b6d740-b228-47d7-af3d-19ba4e499957,1995,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.533656,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-45
5e89115a-ea5b-4178-afbf-72413b17feb9,790,98:4F:EE:0D:0E:C6,2020-06-23 12:59:17.536656,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1913,98:4F:EE:0D:04:8E,2020-06-23 12:59:17.538657,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,1715,98:4F:EE:0D:0F:34,2020-06-23 12:59:17.541656,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-46
fdf89eab-93b1-4655-882c-540ec651a1c8,725,98:4F:EE:0D:0F:34,2020-06-23 12:59:17.543657,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1961,98:4F:EE:0D:0F:34,2020-06-23 12:59:17.546670,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-53
d8020ffa-6fb9-4478-97ed-61537a947f58,2747,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.548670,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,1996,98:4F:EE:0D:11:53,2020-06-23 12:59:17.551659,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-48
5e89115a-ea5b-4178-afbf-72413b17feb9,791,98:4F:EE:0D:0E:C6,2020-06-23 12:59:17.553657,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1914,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.556659,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-50
3bc2afc8-d924-472a-b617-8430d43f8aa3,1716,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.558661,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-54
fdf89eab-93b1-4655-882c-540ec651a1c8,726,98:4F:EE:0D:11:4C,2020-06-23 12:59:17.560660,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1962,98:4F:EE:0D:04:A4,2020-06-23 12:59:17.563660,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,2748,98:4F:EE:0D:11:53,2020-06-23 12:59:17.565658,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
89b6d740-b228-47d7-af3d-19ba4e499957,1997,98:4F:EE:0D:0E:38,2020-06-23 12:59:18.434259,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,792,98:4F:EE:0D:04:8E,2020-06-23 12:59:18.436258,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1915,98:4F:EE:0D:04:A4,2020-06-23 12:59:18.439258,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-55
3bc2afc8-d924-472a-b617-8430d43f8aa3,1717,98:4F:EE:0D:11:53,2020-06-23 12:59:18.442259,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-61
fdf89eab-93b1-4655-882c-540ec651a1c8,727,98:4F:EE:0D:11:53,2020-06-23 12:59:18.445259,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-46
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1963,98:4F:EE:0D:0E:C6,2020-06-23 12:59:18.448259,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
d8020ffa-6fb9-4478-d8020ffa-6fb9-4478-97ed-61537a947f58,2836,98:4F:EE:0D:0E:38,2020-06-23 12:59:18.451259,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-47
89b6d740-b228-47d7-af3d-19ba4e499957,1998,98:4F:EE:0D:0E:C6,2020-06-23 12:59:18.591889,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
5e89115a-ea5b-4178-afbf-72413b17feb9,793,98:4F:EE:0D:0E:38,2020-06-23 12:59:18.594876,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-55
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1916,98:4F:EE:0D:04:8E,2020-06-23 12:59:18.596876,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-56
3bc2afc8-d924-472a-b617-8430d43f8aa3,1718,98:4F:EE:0D:04:A4,2020-06-23 12:59:18.599876,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-47
fdf89eab-93b1-4655-882c-540ec651a1c8,728,98:4F:EE:0D:04:8E,2020-06-23 12:59:18.601877,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1964,98:4F:EE:0D:11:4C,2020-06-23 12:59:18.604877,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,2837,98:4F:EE:0D:0E:C6,2020-06-23 12:59:18.606877,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,1999,98:4F:EE:0D:04:A4,2020-06-23 12:59:18.899981,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,794,98:4F:EE:0D:11:53,2020-06-23 12:59:18.901981,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-51
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1917,98:4F:EE:0D:0E:38,2020-06-23 12:59:18.903987,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-53
3bc2afc8-d924-472a-b617-8430d43f8aa3,1719,98:4F:EE:0D:11:4C,2020-06-23 12:59:18.906989,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-57
fdf89eab-93b1-4655-882c-540ec651a1c8,729,98:4F:EE:0D:11:4C,2020-06-23 12:59:18.908997,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1965,98:4F:EE:0D:04:A4,2020-06-23 12:59:18.910998,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,2838,98:4F:EE:0D:0F:34,2020-06-23 12:59:18.912994,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-48
89b6d740-b228-47d7-af3d-19ba4e499957,2000,98:4F:EE:0D:0E:38,2020-06-23 12:59:18.914999,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,795,98:4F:EE:0D:0E:38,2020-06-23 12:59:18.916995,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-59
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1918,98:4F:EE:0D:0E:C6,2020-06-23 12:59:18.918995,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
3bc2afc8-d924-472a-b617-8430d43f8aa3,1720,98:4F:EE:0D:0F:34,2020-06-23 12:59:18.920995,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-45
fdf89eab-93b1-4655-882c-540ec651a1c8,730,98:4F:EE:0D:04:8E,2020-06-23 12:59:18.922998,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1966,98:4F:EE:0D:11:53,2020-06-23 12:59:18.924982,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-55
d8020ffa-6fb9-4478-97ed-61537a947f58,2839,98:4F:EE:0D:04:8E,2020-06-23 12:59:18.926983,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2001,98:4F:EE:0D:11:4C,2020-06-23 12:59:18.928983,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-49
5e89115a-ea5b-4178-afbf-72413b17feb9,796,98:4F:EE:0D:0F:34,2020-06-23 12:59:18.930985,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-46
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1919,98:4F:EE:0D:0F:34,2020-06-23 12:59:18.932995,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-47
3bc2afc8-d924-472a-b617-8430d43f8aa3,1721,98:4F:EE:0D:04:A4,2020-06-23 12:59:18.934987,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-47
fdf89eab-93b1-4655-882c-540ec651a1c8,731,98:4F:EE:0D:11:53,2020-06-23 12:59:18.936998,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-45
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1967,98:4F:EE:0D:0F:34,2020-06-23 12:59:18.938999,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-53
d8020ffa-6fb9-4478-97ed-61537a947f58,2840,98:4F:EE:0D:0E:38,2020-06-23 12:59:18.941000,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-46
89b6d740-b228-47d7-af3d-19ba4e499957,2002,98:4F:EE:0D:11:4C,2020-06-23 12:59:19.075859,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-46
5e89115a-ea5b-4178-afbf-72413b17feb9,797,98:4F:EE:0D:04:A4,2020-06-23 12:59:19.077861,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-44
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1920,98:4F:EE:0D:04:8E,2020-06-23 12:59:19.080864,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-48
3bc2afc8-d924-472a-b617-8430d43f8aa3,1722,98:4F:EE:0D:11:4C,2020-06-23 12:59:19.082872,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-58
fdf89eab-93b1-4655-882c-540ec651a1c8,732,98:4F:EE:0D:04:A4,2020-06-23 12:59:19.085875,d8020ffa-6fb9-4478-97ed-61537a947f58,256,256,1,-45
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1968,98:4F:EE:0D:0E:38,2020-06-23 12:59:19.087875,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-48
d8020ffa-6fb9-4478-97ed-61537a947f58,2841,98:4F:EE:0D:0E:C6,2020-06-23 12:59:19.089872,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-44
89b6d740-b228-47d7-af3d-19ba4e499957,2003,98:4F:EE:0D:11:53,2020-06-23 12:59:19.877982,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-48
5e89115a-ea5b-4178-afbf-72413b17feb9,798,98:4F:EE:0D:0E:38,2020-06-23 12:59:19.880985,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-58
e66fae5f-cc87-4803-9f87-8e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1995,98:4F:EE:0D:0E:C6,2020-06-23 12:59:19.883970,fdf89eab-93b1-4655-882c-540ec651a1c8,256,256,1,-45
3bc2afc8-d924-472a-b617-8430d43f8aa3,1723,98:4F:EE:0D:04:8E,2020-06-23 12:59:19.886984,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-53
fdf89eab-93b1-4655-882c-540ec651a1c8,733,98:4F:EE:0D:11:4C,2020-06-23 12:59:19.888984,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
c5cd5566-8cf2-4279-bc8e-d6a6b4285474,1969,98:4F:EE:0D:11:4C,2020-06-23 12:59:19.890985,5e89115a-ea5b-4178-afbf-72413b17feb9,256,256,1,-44
d8020ffa-6fb9-4478-97ed-61537a947f58,2842,98:4F:EE:0D:0F:34,2020-06-23 12:59:19.893985,89b6d740-b228-47d7-af3d-19ba4e499957,256,256,1,-46
89b6d740-b228-47d7-af3d-19ba4e499957,2004,98:4F:EE:0D:04:8E,2020-06-23 12:59:19.937975,c5cd5566-8cf2-4279-bc8e-d6a6b4285474,256,256,1,-53
5e89115a-ea5b-4178-afbf-72413b17feb9,799,98:4F:EE:0D:11:53,2020-06-23 12:59:19.939976,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-53
e66fae5f-cc87-4803-9f87-8e1eedf3cb34,1996,98:4F:EE:0D:0E:38,2020-06-23 12:59:19.942976,3bc2afc8-d924-472a-b617-8430d43f8aa3,256,256,1,-61
3bc2afc8-d924-472a-b617-8430d43f8aa3,1724,98:4F:EE:0D:11:53,2020-06-23 12:59:19.944988,e66fae5f-cc87-4803-9f87-8e1eedf3cb34,256,256,1,-60
